window,window_end,detectable_at,rule_id,metric,value,reference,status,severity,reason,owner,escalation,action,suppressed,suppression_reason,n_rows,in_sample,model_id
1999Q3,1999-09-30,1999-09-30,MON-01,score_psi,0.02642105521667758,,ok,none,0.0264 within 0.1,model_owner,none,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",22414,true,RISKOS_PD_001
1999Q3,1999-09-30,2000-09-30,MON-05,gini,0.709178881320844,0.787221102767375,ok,none,9.9% below the development-sample 0.7872,model_owner,none,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",22414,true,RISKOS_PD_001
1999Q4,1999-12-31,1999-12-31,MON-01,score_psi,0.0441682813325136,,ok,none,0.0442 within 0.1,model_owner,none,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",29213,true,RISKOS_PD_001
1999Q4,1999-12-31,2000-12-31,MON-05,gini,0.783025523462811,0.787221102767375,ok,none,0.5% below the development-sample 0.7872,model_owner,none,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",29213,true,RISKOS_PD_001
2000Q1,2000-03-31,2000-03-31,MON-01,score_psi,0.07694459952079775,,ok,none,0.0769 within 0.1,model_owner,none,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",38146,true,RISKOS_PD_001
2000Q1,2000-03-31,2001-03-31,MON-05,gini,0.7517800013804681,0.787221102767375,ok,none,4.5% below the development-sample 0.7872,model_owner,none,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",38146,true,RISKOS_PD_001
2000Q2,2000-06-30,2001-06-30,MON-06,brier_reliability,8.681937488542509e-7,8.285079028259359e-7,ok,none,4.8% above the development-sample 0.0000,model_owner,none,Reliability isolates miscalibration from the irreducible base-rate variance that moves the headline Brier score whenever the default rate moves. A rising reliability term with a flat Gini is the signature of a model that still ranks but no longer predicts a level.,false,"",46408,true,RISKOS_PD_001
2000Q2,2000-06-30,2001-06-30,MON-04,observed_over_expected,0.8711632445181554,,ok,none,"0.8712 inside [0.8, 1.25]",model_owner,none,"Calibration is the dimension that converts directly into a money number: ECL is PD x LGD x EAD, so a ratio of 2.0 understates the provision by half. Warn — recalibrate at the next scheduled review. Breach — the reported provision is materially wrong; notify finance and second line in the same reporting period.",false,"",46408,true,RISKOS_PD_001
2000Q2,2000-06-30,2001-06-30,MON-05,gini,0.7363204237458543,0.787221102767375,ok,none,6.5% below the development-sample 0.7872,model_owner,none,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",46408,true,RISKOS_PD_001
2000Q3,2000-09-30,2001-09-30,MON-05,gini,0.7222507677482894,0.787221102767375,ok,none,8.3% below the development-sample 0.7872,model_owner,none,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",55501,true,RISKOS_PD_001
2000Q3,2000-09-30,2001-09-30,MON-04,observed_over_expected,0.8998119240143974,,ok,none,"0.8998 inside [0.8, 1.25]",model_owner,none,"Calibration is the dimension that converts directly into a money number: ECL is PD x LGD x EAD, so a ratio of 2.0 understates the provision by half. Warn — recalibrate at the next scheduled review. Breach — the reported provision is materially wrong; notify finance and second line in the same reporting period.",false,"",55501,true,RISKOS_PD_001
2000Q4,2000-12-31,2001-12-31,MON-04,observed_over_expected,0.8954042754697178,,ok,none,"0.8954 inside [0.8, 1.25]",model_owner,none,"Calibration is the dimension that converts directly into a money number: ECL is PD x LGD x EAD, so a ratio of 2.0 understates the provision by half. Warn — recalibrate at the next scheduled review. Breach — the reported provision is materially wrong; notify finance and second line in the same reporting period.",false,"",64034,true,RISKOS_PD_001
2000Q4,2000-12-31,2001-12-31,MON-05,gini,0.7288838563601854,0.787221102767375,ok,none,7.4% below the development-sample 0.7872,model_owner,none,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",64034,true,RISKOS_PD_001
2001Q1,2001-03-31,2002-03-31,MON-04,observed_over_expected,0.9713800933575035,,ok,none,"0.9714 inside [0.8, 1.25]",model_owner,none,"Calibration is the dimension that converts directly into a money number: ECL is PD x LGD x EAD, so a ratio of 2.0 understates the provision by half. Warn — recalibrate at the next scheduled review. Breach — the reported provision is materially wrong; notify finance and second line in the same reporting period.",false,"",68530,true,RISKOS_PD_001
2001Q1,2001-03-31,2002-03-31,MON-05,gini,0.7240792684884338,0.787221102767375,ok,none,8.0% below the development-sample 0.7872,model_owner,none,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",68530,true,RISKOS_PD_001
2001Q1,2001-03-31,2002-03-31,MON-06,brier_reliability,3.052187847068648e-7,8.285079028259359e-7,ok,none,-63.2% above the development-sample 0.0000,model_owner,none,Reliability isolates miscalibration from the irreducible base-rate variance that moves the headline Brier score whenever the default rate moves. A rising reliability term with a flat Gini is the signature of a model that still ranks but no longer predicts a level.,false,"",68530,true,RISKOS_PD_001
2001Q2,2001-06-30,2002-06-30,MON-04,observed_over_expected,0.8753776166439537,,ok,none,"0.8754 inside [0.8, 1.25]",model_owner,none,"Calibration is the dimension that converts directly into a money number: ECL is PD x LGD x EAD, so a ratio of 2.0 understates the provision by half. Warn — recalibrate at the next scheduled review. Breach — the reported provision is materially wrong; notify finance and second line in the same reporting period.",false,"",73447,true,RISKOS_PD_001
2001Q2,2001-06-30,2002-06-30,MON-05,gini,0.7531397726410431,0.787221102767375,ok,none,4.3% below the development-sample 0.7872,model_owner,none,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",73447,true,RISKOS_PD_001
2001Q3,2001-09-30,2002-09-30,MON-05,gini,0.7783525789340224,0.787221102767375,ok,none,1.1% below the development-sample 0.7872,model_owner,none,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",79142,true,RISKOS_PD_001
2001Q3,2001-09-30,2002-09-30,MON-04,observed_over_expected,0.8442324032681284,,ok,none,"0.8442 inside [0.8, 1.25]",model_owner,none,"Calibration is the dimension that converts directly into a money number: ECL is PD x LGD x EAD, so a ratio of 2.0 understates the provision by half. Warn — recalibrate at the next scheduled review. Breach — the reported provision is materially wrong; notify finance and second line in the same reporting period.",false,"",79142,true,RISKOS_PD_001
2001Q3,2001-09-30,2001-09-30,MON-01,score_psi,0.09321406930766352,,ok,none,0.0932 within 0.1,model_owner,none,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",79142,true,RISKOS_PD_001
2001Q4,2001-12-31,2002-12-31,MON-04,observed_over_expected,0.862385307729849,,ok,none,"0.8624 inside [0.8, 1.25]",model_owner,none,"Calibration is the dimension that converts directly into a money number: ECL is PD x LGD x EAD, so a ratio of 2.0 understates the provision by half. Warn — recalibrate at the next scheduled review. Breach — the reported provision is materially wrong; notify finance and second line in the same reporting period.",false,"",78769,true,RISKOS_PD_001
2001Q4,2001-12-31,2001-12-31,MON-01,score_psi,0.06476645460032811,,ok,none,0.0648 within 0.1,model_owner,none,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",78769,true,RISKOS_PD_001
2001Q4,2001-12-31,2002-12-31,MON-05,gini,0.7776255079805721,0.787221102767375,ok,none,1.2% below the development-sample 0.7872,model_owner,none,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",78769,true,RISKOS_PD_001
2002Q1,2002-03-31,2002-03-31,MON-01,score_psi,0.040376650098486365,,ok,none,0.0404 within 0.1,model_owner,none,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",82599,true,RISKOS_PD_001
